province,district,month,cloud_cover_pct
Burdur,Gölhisar,3,50.82
Burdur,Gölhisar,4,41.15
Burdur,Gölhisar,5,38.36
Burdur,Gölhisar,6,25.07
Burdur,Gölhisar,7,9.74
Burdur,Gölhisar,8,12.41
Burdur,Gölhisar,9,16.37
Burdur,Gölhisar,10,25.84
Burdur,Gölhisar,11,37.87
Burdur,Gölhisar,12,48.84
Aydin,Karpuzlu,1,50.41
Aydin,Karpuzlu,2,46.21
Aydin,Karpuzlu,3,46.44
Aydin,Karpuzlu,4,38.52
Aydin,Karpuzlu,5,35.95
Aydin,Karpuzlu,6,20.7
Aydin,Karpuzlu,7,4.76
Aydin,Karpuzlu,8,7.05
Aydin,Karpuzlu,9,14.29
Aydin,Karpuzlu,10,23.75
Aydin,Karpuzlu,11,39.23
Aydin,Karpuzlu,12,46.15
Aydin,Koçarlı,1,48.89
Aydin,Koçarlı,2,45.46
Aydin,Koçarlı,3,45.82
Aydin,Koçarlı,4,37.6
Aydin,Koçarlı,5,35.28
Aydin,Koçarlı,6,20.89
Aydin,Koçarlı,7,4.25
Aydin,Koçarlı,8,6.46
Aydin,Koçarlı,9,14.07
Aydin,Koçarlı,10,23.54
Aydin,Koçarlı,11,38.34
Aydin,Koçarlı,12,45.41
Aydin,Kuyucak,1,51.92
Aydin,Kuyucak,2,47.45
Aydin,Kuyucak,3,48.45
Aydin,Kuyucak,4,39.87
Aydin,Kuyucak,5,38.66
Aydin,Kuyucak,6,24.58
Aydin,Kuyucak,7,6.21
Aydin,Kuyucak,8,8.66
Aydin,Kuyucak,9,14.69
Aydin,Kuyucak,10,24.03
Aydin,Kuyucak,11,37.53
Aydin,Kuyucak,12,46.66
Aydin,Kuşadası,1,48.37
Aydin,Kuşadası,2,44.85
Aydin,Kuşadası,3,44.72
Aydin,Kuşadası,4,36.43
Aydin,Kuşadası,5,33.71
Aydin,Kuşadası,6,18.33
Aydin,Kuşadası,7,2.38
Aydin,Kuşadası,8,4.16
Aydin,Kuşadası,9,13.25
Aydin,Kuşadası,10,23.43
Aydin,Kuşadası,11,39.83
Aydin,Kuşadası,12,45.14
Aydin,Köşk,1,50.61
Aydin,Köşk,2,46.62
Aydin,Köşk,3,47.3
Aydin,Köşk,4,38.86
Aydin,Köşk,5,36.98
Aydin,Köşk,6,22.48
Aydin,Köşk,7,5.43
Aydin,Köşk,8,7.36
Aydin,Köşk,9,14.38
Aydin,Köşk,10,23.17
Aydin,Köşk,11,38.1
Aydin,Köşk,12,45.96
Aydin,Merkez,1,49.9
Aydin,Merkez,2,46.29
Aydin,Merkez,3,46.78
Aydin,Merkez,4,38.47
Aydin,Merkez,5,36.64
Aydin,Merkez,6,22.11
Aydin,Merkez,7,4.88
Aydin,Merkez,8,7.0
Aydin,Merkez,9,14.25
Aydin,Merkez,10,23.59
Aydin,Merkez,11,38.49
Aydin,Merkez,12,45.77
Aydin,Nazilli,1,51.25
Aydin,Nazilli,2,46.71
Aydin,Nazilli,3,48.04
Aydin,Nazilli,4,39.29
Aydin,Nazilli,5,37.92
Aydin,Nazilli,6,23.73
Aydin,Nazilli,7,5.75
Aydin,Nazilli,8,8.03
Aydin,Nazilli,9,14.52
Aydin,Nazilli,10,23.62
Aydin,Nazilli,11,37.44
Aydin,Nazilli,12,46.19
Aydin,Sultanhisar,1,51.42
Aydin,Sultanhisar,2,47.13
Aydin,Sultanhisar,3,48.28
Aydin,Sultanhisar,4,39.42
Aydin,Sultanhisar,5,38.31
Aydin,Sultanhisar,6,23.86
Aydin,Sultanhisar,7,5.96
Aydin,Sultanhisar,8,8.01
Aydin,Sultanhisar,9,15.04
Aydin,Sultanhisar,10,23.68
Aydin,Sultanhisar,11,38.02
Aydin,Sultanhisar,12,46.02
Aydin,Söke,1,50.16
Aydin,Söke,2,46.89
Aydin,Söke,3,46.81
Aydin,Söke,4,37.85
Aydin,Söke,5,34.83
Aydin,Söke,6,19.47
Aydin,Söke,7,3.39
Aydin,Söke,8,5.09
Aydin,Söke,9,14.36
Aydin,Söke,10,25.36
Aydin,Söke,11,41.19
Aydin,Söke,12,47.39
Aydin,Yenipazar,1,51.24
Aydin,Yenipazar,2,45.98
Aydin,Yenipazar,3,47.64
Aydin,Yenipazar,4,39.07
Aydin,Yenipazar,5,37.42
Aydin,Yenipazar,6,22.83
Aydin,Yenipazar,7,5.75
Aydin,Yenipazar,8,7.96
Aydin,Yenipazar,9,14.53
Aydin,Yenipazar,10,23.14
Aydin,Yenipazar,11,37.61
Aydin,Yenipazar,12,45.81
Malatya,Akçadağ,1,60.2
Malatya,Akçadağ,2,51.82
Malatya,Akçadağ,3,55.69
Malatya,Akçadağ,4,46.69
Malatya,Akçadağ,5,40.88
Malatya,Akçadağ,6,20.65
Malatya,Akçadağ,7,5.33
Malatya,Akçadağ,8,7.02
Malatya,Akçadağ,9,12.71
Malatya,Akçadağ,10,28.96
Malatya,Akçadağ,11,41.68
Malatya,Akçadağ,12,51.12
Malatya,Arapkir,1,61.47
Malatya,Arapkir,2,52.63
Malatya,Arapkir,3,58.12
Malatya,Arapkir,4,50.05
Malatya,Arapkir,5,43.7
Malatya,Arapkir,6,22.92
Malatya,Arapkir,7,6.18
Malatya,Arapkir,8,7.45
Malatya,Arapkir,9,14.34
Malatya,Arapkir,10,31.03
Malatya,Arapkir,11,44.23
Malatya,Arapkir,12,53.35
Malatya,Arguvan,1,58.97
Malatya,Arguvan,2,50.12
Malatya,Arguvan,3,55.61
Malatya,Arguvan,4,47.87
Malatya,Arguvan,5,41.52
Malatya,Arguvan,6,21.34
Malatya,Arguvan,7,5.4
Malatya,Arguvan,8,6.38
Malatya,Arguvan,9,12.47
Malatya,Arguvan,10,29.03
Malatya,Arguvan,11,41.03
Malatya,Arguvan,12,50.58
Malatya,Battalgazi,1,58.61
Malatya,Battalgazi,2,49.06
Malatya,Battalgazi,3,53.97
Malatya,Battalgazi,4,45.12
Malatya,Battalgazi,5,39.66
Malatya,Battalgazi,6,18.88
Malatya,Battalgazi,7,4.45
Malatya,Battalgazi,8,5.64
Malatya,Battalgazi,9,11.44
Malatya,Battalgazi,10,27.48
Malatya,Battalgazi,11,40.34
Malatya,Battalgazi,12,50.48
Malatya,Darende,1,62.19
Malatya,Darende,2,52.7
Malatya,Darende,3,56.42
Malatya,Darende,4,48.15
Malatya,Darende,5,42.52
Malatya,Darende,6,22.37
Malatya,Darende,7,5.56
Malatya,Darende,8,7.04
Malatya,Darende,9,13.56
Malatya,Darende,10,29.59
Malatya,Darende,11,41.78
Malatya,Darende,12,53.93
Malatya,Doğanyol,1,70.11
Malatya,Doğanyol,2,63.31
Malatya,Doğanyol,3,59.25
Malatya,Doğanyol,4,48.66
Malatya,Doğanyol,5,40.31
Malatya,Doğanyol,6,18.09
Malatya,Doğanyol,7,5.04
Malatya,Doğanyol,8,6.48
Malatya,Doğanyol,9,11.23
Malatya,Doğanyol,10,29.81
Malatya,Doğanyol,11,47.99
Malatya,Doğanyol,12,61.64
Malatya,Doğanşehir,1,63.33
Malatya,Doğanşehir,2,58.1
Malatya,Doğanşehir,3,57.16
Malatya,Doğanşehir,4,47.55
Malatya,Doğanşehir,5,39.92
Malatya,Doğanşehir,6,19.58
Malatya,Doğanşehir,7,5.82
Malatya,Doğanşehir,8,7.53
Malatya,Doğanşehir,9,12.71
Malatya,Doğanşehir,10,30.39
Malatya,Doğanşehir,11,46.43
Malatya,Doğanşehir,12,57.05
Malatya,Hekimhan,1,61.88
Malatya,Hekimhan,2,54.43
Malatya,Hekimhan,3,58.35
Malatya,Hekimhan,4,49.96
Malatya,Hekimhan,5,43.74
Malatya,Hekimhan,6,23.72
Malatya,Hekimhan,7,6.08
Malatya,Hekimhan,8,7.35
Malatya,Hekimhan,9,13.53
Malatya,Hekimhan,10,30.46
Malatya,Hekimhan,11,43.5
Malatya,Hekimhan,12,54.39
Malatya,Kale,1,66.86
Malatya,Kale,2,57.36
Malatya,Kale,3,56.32
Malatya,Kale,4,46.55
Malatya,Kale,5,39.9
Malatya,Kale,6,18.56
Malatya,Kale,7,4.86
Malatya,Kale,8,6.01
Malatya,Kale,9,11.08
Malatya,Kale,10,29.23
Malatya,Kale,11,46.92
Malatya,Kale,12,61.59
Malatya,Kuluncak,1,64.29
Malatya,Kuluncak,2,56.09
Malatya,Kuluncak,3,58.5
Malatya,Kuluncak,4,50.43
Malatya,Kuluncak,5,44.48
Malatya,Kuluncak,6,24.47
Malatya,Kuluncak,7,6.67
Malatya,Kuluncak,8,8.35
Malatya,Kuluncak,9,14.65
Malatya,Kuluncak,10,31.09
Malatya,Kuluncak,11,43.75
Malatya,Kuluncak,12,56.89
Usak,Ulubey,1,52.08
Usak,Ulubey,2,49.01
Usak,Ulubey,3,51.76
Usak,Ulubey,4,42.82
Usak,Ulubey,5,42.5
Usak,Ulubey,6,29.43
Usak,Ulubey,7,8.22
Usak,Ulubey,8,10.61
Usak,Ulubey,9,17.32
Usak,Ulubey,10,25.91
Usak,Ulubey,11,37.54
Usak,Ulubey,12,46.1
Van,Bahçesaray,1,57.02
Van,Bahçesaray,2,51.94
Van,Bahçesaray,3,63.66
Van,Bahçesaray,4,50.61
Van,Bahçesaray,5,41.99
Van,Bahçesaray,6,16.26
Van,Bahçesaray,7,8.47
Van,Bahçesaray,8,7.82
Van,Bahçesaray,9,10.11
Van,Bahçesaray,10,32.88
Van,Bahçesaray,11,47.38
Van,Bahçesaray,12,51.89
Van,Başkale,1,51.05
Van,Başkale,2,50.06
Van,Başkale,3,58.43
Van,Başkale,4,48.01
Van,Başkale,5,41.97
Van,Başkale,6,19.34
Van,Başkale,7,15.08
Van,Başkale,8,13.17
Van,Başkale,9,14.11
Van,Başkale,10,35.51
Van,Başkale,11,45.35
Van,Başkale,12,49.82
Van,Edremit,1,56.93
Van,Edremit,2,51.16
Van,Edremit,3,57.4
Van,Edremit,4,45.91
Van,Edremit,5,40.2
Van,Edremit,6,17.51
Van,Edremit,7,9.97
Van,Edremit,8,9.89
Van,Edremit,9,11.87
Van,Edremit,10,33.81
Van,Edremit,11,46.31
Van,Edremit,12,54.25
Van,Erciş,1,57.72
Van,Erciş,2,51.21
Van,Erciş,3,61.24
Van,Erciş,4,50.36
Van,Erciş,5,45.47
Van,Erciş,6,20.36
Van,Erciş,7,10.67
Van,Erciş,8,10.44
Van,Erciş,9,14.34
Van,Erciş,10,35.52
Van,Erciş,11,45.28
Van,Erciş,12,53.15
Van,Gevaş,1,56.15
Van,Gevaş,2,50.95
Van,Gevaş,3,59.13
Van,Gevaş,4,47.48
Van,Gevaş,5,41.7
Van,Gevaş,6,18.03
Van,Gevaş,7,10.74
Van,Gevaş,8,10.39
Van,Gevaş,9,12.06
Van,Gevaş,10,34.25
Van,Gevaş,11,46.6
Van,Gevaş,12,53.18
Van,Gürpınar,1,53.83
Van,Gürpınar,2,50.4
Van,Gürpınar,3,58.91
Van,Gürpınar,4,47.37
Van,Gürpınar,5,41.98
Van,Gürpınar,6,18.67
Van,Gürpınar,7,12.19
Van,Gürpınar,8,11.49
Van,Gürpınar,9,12.23
Van,Gürpınar,10,34.27
Van,Gürpınar,11,45.81
Van,Gürpınar,12,50.8
Van,Merkez,1,56.93
Van,Merkez,2,50.84
Van,Merkez,3,57.18
Van,Merkez,4,46.29
Van,Merkez,5,40.62
Van,Merkez,6,17.98
Van,Merkez,7,10.59
Van,Merkez,8,10.39
Van,Merkez,9,12.01
Van,Merkez,10,33.99
Van,Merkez,11,46.13
Van,Merkez,12,53.83
Van,Muradiye,1,63.15
Van,Muradiye,2,57.92
Van,Muradiye,3,63.87
Van,Muradiye,4,51.84
Van,Muradiye,5,45.98
Van,Muradiye,6,21.17
Van,Muradiye,7,13.29
Van,Muradiye,8,12.73
Van,Muradiye,9,14.4
Van,Muradiye,10,37.99
Van,Muradiye,11,51.05
Van,Muradiye,12,62.12
Van,Saray,1,55.46
Van,Saray,2,52.76
Van,Saray,3,58.9
Van,Saray,4,50.24
Van,Saray,5,44.52
Van,Saray,6,23.12
Van,Saray,7,17.74
Van,Saray,8,15.5
Van,Saray,9,14.75
Van,Saray,10,36.33
Van,Saray,11,46.77
Van,Saray,12,53.24
Kütahya,Dumlupınar,1,64.44
Kütahya,Dumlupınar,2,59.81
Kütahya,Dumlupınar,3,61.75
Kütahya,Dumlupınar,4,47.8
Kütahya,Dumlupınar,5,49.34
Kütahya,Dumlupınar,6,38.19
Kütahya,Dumlupınar,7,15.62
Kütahya,Dumlupınar,8,18.52
Kütahya,Dumlupınar,9,25.81
Kütahya,Dumlupınar,10,36.17
Kütahya,Dumlupınar,11,46.0
Kütahya,Dumlupınar,12,57.01
Kütahya,Emet,1,64.3
Kütahya,Emet,2,61.29
Kütahya,Emet,3,62.77
Kütahya,Emet,4,49.93
Kütahya,Emet,5,50.27
Kütahya,Emet,6,38.31
Kütahya,Emet,7,13.98
Kütahya,Emet,8,16.79
Kütahya,Emet,9,27.44
Kütahya,Emet,10,36.63
Kütahya,Emet,11,46.6
Kütahya,Emet,12,58.28
Kütahya,Gediz,1,61.5
Kütahya,Gediz,2,58.08
Kütahya,Gediz,3,59.28
Kütahya,Gediz,4,46.61
Kütahya,Gediz,5,46.63
Kütahya,Gediz,6,34.06
Kütahya,Gediz,7,10.51
Kütahya,Gediz,8,12.93
Kütahya,Gediz,9,21.9
Kütahya,Gediz,10,31.43
Kütahya,Gediz,11,44.31
Kütahya,Gediz,12,55.9
Kütahya,Hisarcık,1,64.6
Kütahya,Hisarcık,2,61.63
Kütahya,Hisarcık,3,62.93
Kütahya,Hisarcık,4,49.79
Kütahya,Hisarcık,5,49.88
Kütahya,Hisarcık,6,38.08
Kütahya,Hisarcık,7,13.49
Kütahya,Hisarcık,8,16.13
Kütahya,Hisarcık,9,26.81
Kütahya,Hisarcık,10,36.04
Kütahya,Hisarcık,11,46.68
Kütahya,Hisarcık,12,58.53
Kütahya,Merkez,1,66.95
Kütahya,Merkez,2,63.48
Kütahya,Merkez,3,63.85
Kütahya,Merkez,4,50.5
Kütahya,Merkez,5,51.99
Kütahya,Merkez,6,41.2
Kütahya,Merkez,7,17.71
Kütahya,Merkez,8,21.04
Kütahya,Merkez,9,30.99
Kütahya,Merkez,10,42.7
Kütahya,Merkez,11,50.44
Kütahya,Merkez,12,60.7
Kütahya,Pazarlar,1,60.61
Kütahya,Pazarlar,2,58.28
Kütahya,Pazarlar,3,59.65
Kütahya,Pazarlar,4,46.22
Kütahya,Pazarlar,5,46.88
Kütahya,Pazarlar,6,33.63
Kütahya,Pazarlar,7,10.13
Kütahya,Pazarlar,8,12.88
Kütahya,Pazarlar,9,21.8
Kütahya,Pazarlar,10,31.1
Kütahya,Pazarlar,11,44.3
Kütahya,Pazarlar,12,54.7
Kütahya,Simav,1,66.19
Kütahya,Simav,2,62.9
Kütahya,Simav,3,63.13
Kütahya,Simav,4,49.82
Kütahya,Simav,5,50.32
Kütahya,Simav,6,37.87
Kütahya,Simav,7,11.9
Kütahya,Simav,8,14.39
Kütahya,Simav,9,25.6
Kütahya,Simav,10,37.02
Kütahya,Simav,11,49.35
Kütahya,Simav,12,61.4
Kütahya,Tavşanlı,1,63.8
Kütahya,Tavşanlı,2,61.45
Kütahya,Tavşanlı,3,62.61
Kütahya,Tavşanlı,4,50.21
Kütahya,Tavşanlı,5,51.0
Kütahya,Tavşanlı,6,38.99
Kütahya,Tavşanlı,7,14.69
Kütahya,Tavşanlı,8,17.42
Kütahya,Tavşanlı,9,28.05
Kütahya,Tavşanlı,10,37.6
Kütahya,Tavşanlı,11,47.81
Kütahya,Tavşanlı,12,58.71
Kütahya,Çavdarhisar,1,66.67
Kütahya,Çavdarhisar,2,61.68
Kütahya,Çavdarhisar,3,62.87
Kütahya,Çavdarhisar,4,49.48
Kütahya,Çavdarhisar,5,50.01
Kütahya,Çavdarhisar,6,39.31
Kütahya,Çavdarhisar,7,13.95
Kütahya,Çavdarhisar,8,16.8
Kütahya,Çavdarhisar,9,27.16
Kütahya,Çavdarhisar,10,37.72
Kütahya,Çavdarhisar,11,48.51
Kütahya,Çavdarhisar,12,60.68
Kütahya,Şaphane,1,60.68
Kütahya,Şaphane,2,57.71
Kütahya,Şaphane,3,59.11
Kütahya,Şaphane,4,46.17
Kütahya,Şaphane,5,46.46
Kütahya,Şaphane,6,33.58
Kütahya,Şaphane,7,10.12
Kütahya,Şaphane,8,12.76
Kütahya,Şaphane,9,21.6
Kütahya,Şaphane,10,30.65
Kütahya,Şaphane,11,44.07
Kütahya,Şaphane,12,54.82
Agri,Diyadin,1,55.09
Agri,Diyadin,2,51.02
Agri,Diyadin,3,62.58
Agri,Diyadin,4,51.78
Agri,Diyadin,5,49.77
Agri,Diyadin,6,28.33
Agri,Diyadin,7,18.57
Agri,Diyadin,8,17.31
Agri,Diyadin,9,19.65
Agri,Diyadin,10,37.83
Agri,Diyadin,11,45.33
Agri,Diyadin,12,52.9
Agri,Doğubeyazıt,1,49.68
Agri,Doğubeyazıt,2,48.85
Agri,Doğubeyazıt,3,59.36
Agri,Doğubeyazıt,4,49.23
Agri,Doğubeyazıt,5,47.45
Agri,Doğubeyazıt,6,26.93
Agri,Doğubeyazıt,7,17.09
Agri,Doğubeyazıt,8,15.04
Agri,Doğubeyazıt,9,17.88
Agri,Doğubeyazıt,10,35.97
Agri,Doğubeyazıt,11,43.04
Agri,Doğubeyazıt,12,48.19
Agri,Eleşkirt,1,60.63
Agri,Eleşkirt,2,53.31
Agri,Eleşkirt,3,64.65
Agri,Eleşkirt,4,54.49
Agri,Eleşkirt,5,52.1
Agri,Eleşkirt,6,27.82
Agri,Eleşkirt,7,16.91
Agri,Eleşkirt,8,16.09
Agri,Eleşkirt,9,20.45
Agri,Eleşkirt,10,37.98
Agri,Eleşkirt,11,46.79
Agri,Eleşkirt,12,55.02
Agri,Hamur,1,61.18
Agri,Hamur,2,53.99
Agri,Hamur,3,64.09
Agri,Hamur,4,53.45
Agri,Hamur,5,50.01
Agri,Hamur,6,25.58
Agri,Hamur,7,15.13
Agri,Hamur,8,13.64
Agri,Hamur,9,17.53
Agri,Hamur,10,35.82
Agri,Hamur,11,46.78
Agri,Hamur,12,56.95
Agri,Merkez,1,61.37
Agri,Merkez,2,54.36
Agri,Merkez,3,65.05
Agri,Merkez,4,54.67
Agri,Merkez,5,50.77
Agri,Merkez,6,26.72
Agri,Merkez,7,16.27
Agri,Merkez,8,14.9
Agri,Merkez,9,18.82
Agri,Merkez,10,36.98
Agri,Merkez,11,47.11
Agri,Merkez,12,57.07
Agri,Patnos,1,56.79
Agri,Patnos,2,50.33
Agri,Patnos,3,61.34
Agri,Patnos,4,51.05
Agri,Patnos,5,46.26
Agri,Patnos,6,21.51
Agri,Patnos,7,11.45
Agri,Patnos,8,10.31
Agri,Patnos,9,13.42
Agri,Patnos,10,33.36
Agri,Patnos,11,44.08
Agri,Patnos,12,51.56
Agri,Taşlıçay,1,57.05
Agri,Taşlıçay,2,51.57
Agri,Taşlıçay,3,63.25
Agri,Taşlıçay,4,53.03
Agri,Taşlıçay,5,50.2
Agri,Taşlıçay,6,27.88
Agri,Taşlıçay,7,19.08
Agri,Taşlıçay,8,17.24
Agri,Taşlıçay,9,18.84
Agri,Taşlıçay,10,36.95
Agri,Taşlıçay,11,45.86
Agri,Taşlıçay,12,53.3
Agri,Tutak,1,59.43
Agri,Tutak,2,52.42
Agri,Tutak,3,63.43
Agri,Tutak,4,52.46
Agri,Tutak,5,48.49
Agri,Tutak,6,23.32
Agri,Tutak,7,12.85
Agri,Tutak,8,11.42
Agri,Tutak,9,15.56
Agri,Tutak,10,34.47
Agri,Tutak,11,45.6
Agri,Tutak,12,54.46
Aksaray,Ağaçören,1,57.4
Aksaray,Ağaçören,2,52.62
Aksaray,Ağaçören,3,56.46
Aksaray,Ağaçören,4,47.26
Aksaray,Ağaçören,5,43.18
Aksaray,Ağaçören,6,30.34
Aksaray,Ağaçören,7,10.01
Aksaray,Ağaçören,8,9.69
Aksaray,Ağaçören,9,16.22
Aksaray,Ağaçören,10,30.89
Aksaray,Ağaçören,11,39.81
Aksaray,Ağaçören,12,51.75
Aksaray,Eskil,1,60.35
Aksaray,Eskil,2,52.43
Aksaray,Eskil,3,54.69
Aksaray,Eskil,4,45.71
Aksaray,Eskil,5,39.86
Aksaray,Eskil,6,27.12
Aksaray,Eskil,7,7.32
Aksaray,Eskil,8,7.73
Aksaray,Eskil,9,14.26
Aksaray,Eskil,10,27.79
Aksaray,Eskil,11,39.78
Aksaray,Eskil,12,57.16
Erzurum,İspir,1,64.67
Erzurum,İspir,2,58.03
Erzurum,İspir,3,65.82
Erzurum,İspir,4,57.06
Erzurum,İspir,5,55.96
Erzurum,İspir,6,38.41
Erzurum,İspir,7,27.38
Erzurum,İspir,8,23.57
Erzurum,İspir,9,27.9
Erzurum,İspir,10,42.93
Erzurum,İspir,11,50.31
Erzurum,İspir,12,60.07
Erzurum,Şenkaya,1,59.29
Erzurum,Şenkaya,2,55.84
Erzurum,Şenkaya,3,65.62
Erzurum,Şenkaya,4,57.92
Erzurum,Şenkaya,5,56.12
Erzurum,Şenkaya,6,40.47
Erzurum,Şenkaya,7,32.95
Erzurum,Şenkaya,8,26.84
Erzurum,Şenkaya,9,30.43
Erzurum,Şenkaya,10,43.49
Erzurum,Şenkaya,11,47.78
Erzurum,Şenkaya,12,57.08
Eskisehir,Alpu,1,62.92
Eskisehir,Alpu,2,59.85
Eskisehir,Alpu,3,61.02
Eskisehir,Alpu,4,49.4
Eskisehir,Alpu,5,49.76
Eskisehir,Alpu,6,38.63
Eskisehir,Alpu,7,14.43
Eskisehir,Alpu,8,16.03
Eskisehir,Alpu,9,25.4
Eskisehir,Alpu,10,38.07
Eskisehir,Alpu,11,46.97
Eskisehir,Alpu,12,58.62
Eskisehir,Beylikova,1,61.23
Eskisehir,Beylikova,2,58.16
Eskisehir,Beylikova,3,59.61
Eskisehir,Beylikova,4,48.36
Eskisehir,Beylikova,5,48.37
Eskisehir,Beylikova,6,36.57
Eskisehir,Beylikova,7,13.08
Eskisehir,Beylikova,8,14.45
Eskisehir,Beylikova,9,23.18
Eskisehir,Beylikova,10,35.37
Eskisehir,Beylikova,11,44.27
Eskisehir,Beylikova,12,56.41
Eskisehir,Günyüzü,1,58.19
Eskisehir,Günyüzü,2,53.53
Eskisehir,Günyüzü,3,56.7
Eskisehir,Günyüzü,4,47.84
Eskisehir,Günyüzü,5,46.82
Eskisehir,Günyüzü,6,34.0
Eskisehir,Günyüzü,7,12.15
Eskisehir,Günyüzü,8,13.03
Eskisehir,Günyüzü,9,20.53
Eskisehir,Günyüzü,10,31.5
Eskisehir,Günyüzü,11,40.2
Eskisehir,Günyüzü,12,52.99
Eskisehir,Han,1,62.56
Eskisehir,Han,2,59.18
Eskisehir,Han,3,61.52
Eskisehir,Han,4,48.97
Eskisehir,Han,5,50.3
Eskisehir,Han,6,39.31
Eskisehir,Han,7,16.87
Eskisehir,Han,8,18.01
Eskisehir,Han,9,26.18
Eskisehir,Han,10,37.23
Eskisehir,Han,11,45.07
Eskisehir,Han,12,56.67
Eskisehir,Mahmudiye,1,61.64
Eskisehir,Mahmudiye,2,57.37
Eskisehir,Mahmudiye,3,59.22
Eskisehir,Mahmudiye,4,48.04
Eskisehir,Mahmudiye,5,48.12
Eskisehir,Mahmudiye,6,36.95
Eskisehir,Mahmudiye,7,13.93
Eskisehir,Mahmudiye,8,15.1
Eskisehir,Mahmudiye,9,23.76
Eskisehir,Mahmudiye,10,35.34
Eskisehir,Mahmudiye,11,43.91
Eskisehir,Mahmudiye,12,56.87
Eskisehir,Merkez,1,64.97
Eskisehir,Merkez,2,62.62
Eskisehir,Merkez,3,63.01
Eskisehir,Merkez,4,50.47
Eskisehir,Merkez,5,52.46
Eskisehir,Merkez,6,42.8
Eskisehir,Merkez,7,18.42
Eskisehir,Merkez,8,21.4
Eskisehir,Merkez,9,30.92
Eskisehir,Merkez,10,43.24
Eskisehir,Merkez,11,49.83
Eskisehir,Merkez,12,60.17
Eskisehir,Mihalgazi,1,67.21
Eskisehir,Mihalgazi,2,64.53
Eskisehir,Mihalgazi,3,66.25
Eskisehir,Mihalgazi,4,53.82
Eskisehir,Mihalgazi,5,55.27
Eskisehir,Mihalgazi,6,47.38
Eskisehir,Mihalgazi,7,25.31
Eskisehir,Mihalgazi,8,28.32
Eskisehir,Mihalgazi,9,36.91
Eskisehir,Mihalgazi,10,48.01
Eskisehir,Mihalgazi,11,52.91
Eskisehir,Mihalgazi,12,61.67
Eskisehir,Mihalıçcık,1,59.48
Eskisehir,Mihalıçcık,2,57.28
Eskisehir,Mihalıçcık,3,58.65
Eskisehir,Mihalıçcık,4,49.37
Eskisehir,Mihalıçcık,5,49.94
Eskisehir,Mihalıçcık,6,36.96
Eskisehir,Mihalıçcık,7,13.66
Eskisehir,Mihalıçcık,8,15.32
Eskisehir,Mihalıçcık,9,23.87
Eskisehir,Mihalıçcık,10,33.37
Eskisehir,Mihalıçcık,11,42.82
Eskisehir,Mihalıçcık,12,55.49
Tunceli,Nazımiye,1,62.51
Tunceli,Nazımiye,2,53.92
Tunceli,Nazımiye,3,62.81
Tunceli,Nazımiye,4,51.97
Tunceli,Nazımiye,5,47.56
Tunceli,Nazımiye,6,22.15
Tunceli,Nazımiye,7,7.78
Tunceli,Nazımiye,8,7.98
Tunceli,Nazımiye,9,13.8
Tunceli,Nazımiye,10,34.05
Tunceli,Nazımiye,11,47.15
Tunceli,Nazımiye,12,54.89
Tunceli,Ovacık,1,64.02
Tunceli,Ovacık,2,56.21
Tunceli,Ovacık,3,64.14
Tunceli,Ovacık,4,52.56
Tunceli,Ovacık,5,49.35
Tunceli,Ovacık,6,24.07
Tunceli,Ovacık,7,8.07
Tunceli,Ovacık,8,9.0
Tunceli,Ovacık,9,15.08
Tunceli,Ovacık,10,34.57
Tunceli,Ovacık,11,47.77
Tunceli,Ovacık,12,56.46
Tunceli,Pertek,1,63.94
Tunceli,Pertek,2,53.64
Tunceli,Pertek,3,58.31
Tunceli,Pertek,4,47.79
Tunceli,Pertek,5,41.8
Tunceli,Pertek,6,19.83
Tunceli,Pertek,7,6.03
Tunceli,Pertek,8,6.57
Tunceli,Pertek,9,11.95
Tunceli,Pertek,10,29.69
Tunceli,Pertek,11,44.54
Tunceli,Pertek,12,56.54
Tunceli,Pülümür,1,65.57
Tunceli,Pülümür,2,57.73
Tunceli,Pülümür,3,64.37
Tunceli,Pülümür,4,53.28
Tunceli,Pülümür,5,50.94
Tunceli,Pülümür,6,26.81
Tunceli,Pülümür,7,10.91
Tunceli,Pülümür,8,11.09
Tunceli,Pülümür,9,17.35
Tunceli,Pülümür,10,36.93
Tunceli,Pülümür,11,49.94
Tunceli,Pülümür,12,60.57
Tunceli,Çemişgezek,1,61.18
Tunceli,Çemişgezek,2,50.99
Tunceli,Çemişgezek,3,57.61
Tunceli,Çemişgezek,4,48.34
Tunceli,Çemişgezek,5,42.5
Tunceli,Çemişgezek,6,20.31
Tunceli,Çemişgezek,7,4.82
Tunceli,Çemişgezek,8,5.78
Tunceli,Çemişgezek,9,11.52
Tunceli,Çemişgezek,10,30.04
Tunceli,Çemişgezek,11,43.96
Tunceli,Çemişgezek,12,52.54
Usak,Banaz,1,59.06
Usak,Banaz,2,55.6
Usak,Banaz,3,57.77
Usak,Banaz,4,45.53
Usak,Banaz,5,45.34
Usak,Banaz,6,32.87
Usak,Banaz,7,10.65
Usak,Banaz,8,13.34
Usak,Banaz,9,20.04
Usak,Banaz,10,29.88
Usak,Banaz,11,42.23
Usak,Banaz,12,52.51
Usak,Eşme,1,51.75
Usak,Eşme,2,49.01
Usak,Eşme,3,51.59
Usak,Eşme,4,42.23
Usak,Eşme,5,42.81
